
0,0.00,0.00,13.38,84.15,15.61,0,10/18/20 13:44:11.586616,0.00,0
0,0.00,0.00,13.38,84.15,15.45,0,10/18/20 13:44:11.640761,0.00,0
0,0.00,0.00,13.38,84.17,15.61,0,10/18/20 13:44:11.694079,0.00,0
0,0.00,0.00,13.38,84.17,15.61,0,10/18/20 13:44:11.747417,0.00,0
0,0.00,0.00,13.44,84.19,15.45,0,10/18/20 13:44:11.800793,0.00,0
0,0.00,0.00,13.38,84.21,15.45,0,10/18/20 13:44:11.854133,0.00,0
0,0.00,0.00,13.38,84.17,15.45,0,10/18/20 13:44:11.907478,0.00,0
0,0.00,0.00,13.38,84.15,15.61,0,10/18/20 13:44:11.960792,0.00,0
0,0.00,0.00,13.38,84.15,15.61,0,10/18/20 13:44:12.014106,0.00,0
0,0.00,0.00,13.38,84.15,15.61,0,10/18/20 13:44:12.067530,0.00,0
0,0.00,0.00,13.38,84.17,15.45,0,10/18/20 13:44:12.120796,0.00,0
0,0.00,13.21,13.44,84.17,15.45,0,10/18/20 13:44:12.174132,0.00,0
0,0.00,13.24,13.38,84.13,15.61,0,10/18/20 13:44:12.227466,0.00,0
0,0.00,13.21,13.38,84.13,15.45,0,10/18/20 13:44:12.280823,0.00,0
0,0.00,13.26,13.38,84.15,15.45,0,10/18/20 13:44:12.334222,0.00,0
0,0.00,13.24,13.38,84.17,15.45,0,10/18/20 13:44:12.387608,0.00,0
0,0.00,13.21,13.38,84.17,15.45,0,10/18/20 13:44:12.440932,0.00,0
0,0.00,13.26,13.38,84.17,15.61,0,10/18/20 13:44:12.494255,0.00,0
0,0.00,13.24,13.44,84.15,15.45,0,10/18/20 13:44:12.547755,0.00,0
0,0.00,13.21,13.38,84.13,15.61,0,10/18/20 13:44:12.601116,0.00,0
0,0.00,13.24,13.44,84.13,15.29,0,10/18/20 13:44:12.654745,0.00,0
0,0.00,13.21,13.38,84.12,15.61,0,10/18/20 13:44:12.708150,0.00,0
0,0.00,13.24,13.44,84.13,15.45,0,10/18/20 13:44:12.761741,0.00,0
0,0.00,13.21,13.38,84.17,15.45,0,10/18/20 13:44:12.815144,0.00,0
0,0.00,13.21,13.44,84.23,15.45,0,10/18/20 13:44:12.868785,0.00,0
0,0.00,13.24,13.38,84.25,15.61,0,10/18/20 13:44:12.922222,0.00,0
0,0.00,13.21,13.44,84.23,15.61,0,10/18/20 13:44:12.975844,0.00,0
0,0.00,13.24,13.38,84.23,15.61,0,10/18/20 13:44:13.036529,0.00,0
0,0.00,13.21,13.44,84.17,15.45,0,10/18/20 13:44:13.090700,0.00,0
0,0.00,13.24,13.44,84.15,15.45,0,10/18/20 13:44:13.144425,0.00,0
0,0.00,13.21,13.38,84.13,15.61,0,10/18/20 13:44:13.198342,0.00,0
0,0.00,13.24,13.44,84.10,15.45,0,10/18/20 13:44:13.252238,0.00,0
0,0.00,13.21,13.44,84.15,15.45,0,10/18/20 13:44:13.306036,0.00,0
0,0.00,13.26,13.44,84.17,15.61,0,10/18/20 13:44:13.360018,0.00,0
0,0.00,13.24,13.44,84.21,15.61,0,10/18/20 13:44:13.414107,0.00,0
0,0.00,13.24,13.38,84.21,15.61,0,10/18/20 13:44:13.468764,0.00,0
0,0.00,13.26,13.38,84.17,15.45,0,10/18/20 13:44:13.522965,0.00,0
0,0.00,13.24,13.38,84.15,15.45,0,10/18/20 13:44:13.577241,0.00,0
0,0.00,13.21,13.38,84.13,15.61,0,10/18/20 13:44:13.631696,0.00,0
0,0.00,13.26,13.38,84.15,15.61,0,10/18/20 13:44:13.685865,0.00,0
0,0.00,13.24,13.38,84.13,15.45,0,10/18/20 13:44:13.740273,0.00,0
0,0.00,13.21,13.38,84.17,15.29,0,10/18/20 13:44:13.794734,0.00,0
0,0.00,13.24,13.44,84.15,15.61,0,10/18/20 13:44:13.849109,0.00,0
0,0.00,13.26,13.44,84.15,15.61,0,10/18/20 13:44:13.903518,0.00,0
0,0.00,13.24,13.38,84.17,15.61,0,10/18/20 13:44:13.957816,0.00,0
0,0.00,13.21,13.38,84.13,15.61,0,10/18/20 13:44:14.012016,0.00,0
0,0.00,13.24,13.38,84.17,15.45,0,10/18/20 13:44:14.066524,0.00,0
0,0.00,13.24,13.38,84.15,15.61,0,10/18/20 13:44:14.120884,0.00,0
0,0.00,13.26,13.38,84.15,15.61,0,10/18/20 13:44:14.175280,0.00,0
0,0.00,13.24,13.44,84.15,15.61,0,10/18/20 13:44:14.229651,0.00,0
0,0.00,13.26,13.44,84.15,15.45,0,10/18/20 13:44:14.299629,0.00,0
0,0.00,13.24,13.44,84.17,15.45,0,10/18/20 13:44:14.353971,0.00,0
0,0.00,13.21,13.44,84.15,15.45,0,10/18/20 13:44:14.408196,0.00,0
0,0.00,13.24,13.38,84.15,15.45,0,10/18/20 13:44:14.462674,0.00,0
0,0.00,13.26,13.44,84.15,15.77,0,10/18/20 13:44:14.517102,0.00,0
0,0.00,13.26,13.44,84.13,15.61,0,10/18/20 13:44:14.571608,0.00,0
0,0.00,13.24,13.38,84.15,15.45,0,10/18/20 13:44:14.625783,0.00,0
0,0.00,13.21,13.38,84.19,15.61,0,10/18/20 13:44:14.680111,0.00,0
0,0.00,13.24,13.38,84.17,15.45,0,10/18/20 13:44:14.735324,0.00,0
0,0.00,13.21,13.44,84.19,15.45,0,10/18/20 13:44:14.789665,0.00,0
0,0.00,13.24,13.38,84.19,15.29,0,10/18/20 13:44:14.843928,0.00,0
0,0.00,13.21,13.38,84.15,15.61,0,10/18/20 13:44:14.898226,0.00,0
0,0.00,13.24,13.44,84.17,15.61,0,10/18/20 13:44:14.952753,0.00,0
0,0.00,13.21,13.38,84.21,15.45,0,10/18/20 13:44:15.006922,0.00,0
0,0.00,13.24,13.38,84.21,15.61,0,10/18/20 13:44:15.061551,0.00,0
0,0.00,13.21,13.44,84.27,15.77,0,10/18/20 13:44:15.115777,0.00,0
0,0.00,13.21,13.38,84.27,15.45,0,10/18/20 13:44:15.170157,0.00,0
0,0.00,13.24,13.38,84.25,15.61,0,10/18/20 13:44:15.224645,0.00,0
0,0.00,13.21,13.38,84.25,15.45,0,10/18/20 13:44:15.278969,0.00,0
0,0.00,13.26,13.44,84.19,15.45,0,10/18/20 13:44:15.333228,0.00,0
0,0.00,13.24,13.38,84.17,15.61,0,10/18/20 13:44:15.387735,0.00,0
0,0.00,13.21,13.44,84.15,15.61,0,10/18/20 13:44:15.441886,0.00,0
0,0.00,13.24,13.38,84.15,15.61,0,10/18/20 13:44:15.496096,0.00,0
0,0.00,13.21,13.44,84.17,15.45,0,10/18/20 13:44:15.550660,0.00,0
0,0.00,13.26,13.38,84.17,15.45,0,10/18/20 13:44:15.604870,0.00,0
0,0.00,13.24,13.44,84.19,15.45,0,10/18/20 13:44:15.659303,0.00,0
0,0.00,13.26,13.44,84.21,15.61,0,10/18/20 13:44:15.713856,0.00,0
0,0.00,13.24,13.38,84.17,15.45,0,10/18/20 13:44:15.768232,0.00,0
0,0.00,13.21,13.38,84.21,15.61,0,10/18/20 13:44:15.822879,0.00,0
0,0.00,13.24,13.44,84.21,15.61,0,10/18/20 13:44:15.877048,0.00,0
0,0.00,13.21,13.44,84.19,15.45,0,10/18/20 13:44:15.931611,0.00,0
0,0.00,13.24,13.38,84.23,15.45,0,10/18/20 13:44:15.985829,0.00,0
0,0.00,13.21,13.44,84.19,15.61,0,10/18/20 13:44:16.040144,0.00,0
0,0.00,13.26,13.44,84.19,15.61,0,10/18/20 13:44:16.094844,0.00,0
0,0.00,13.21,13.38,84.19,15.45,0,10/18/20 13:44:16.149236,0.00,0
0,0.00,13.26,13.38,84.17,15.45,0,10/18/20 13:44:16.206425,0.00,0
0,0.00,13.18,13.44,84.19,15.45,0,10/18/20 13:44:16.260888,0.00,0
0,0.00,13.24,13.44,84.13,15.45,0,10/18/20 13:44:16.315223,0.00,0
0,0.00,13.21,13.38,84.12,15.61,0,10/18/20 13:44:16.369780,0.00,0
0,0.00,13.21,13.38,84.10,15.61,0,10/18/20 13:44:16.424106,0.00,0
0,0.00,13.24,13.38,84.10,15.45,0,10/18/20 13:44:16.478333,0.00,0
0,0.00,13.26,13.38,84.12,15.61,0,10/18/20 13:44:16.532795,0.00,0
0,0.00,13.24,13.38,84.13,15.45,0,10/18/20 13:44:16.587086,0.00,0
0,0.00,13.26,13.38,84.13,15.61,0,10/18/20 13:44:16.641614,0.00,0
0,0.00,13.24,13.38,84.12,15.77,0,10/18/20 13:44:16.695932,0.00,0
0,0.00,13.21,13.38,84.13,15.61,0,10/18/20 13:44:16.750296,0.00,0
0,0.00,13.24,13.38,84.15,15.61,0,10/18/20 13:44:16.805099,0.00,0
0,0.00,13.26,13.38,84.13,15.61,0,10/18/20 13:44:16.859363,0.00,0
0,0.00,13.21,13.44,84.13,15.45,0,10/18/20 13:44:16.919218,0.00,0
0,0.00,13.24,13.38,84.12,15.45,0,10/18/20 13:44:16.978225,0.00,0
0,0.00,13.21,13.38,84.11,15.45,0,10/18/20 13:44:17.038028,0.00,0
0,0.00,13.24,13.44,84.15,15.61,0,10/18/20 13:44:17.092096,0.00,0
0,0.00,13.26,13.44,84.17,15.45,0,10/18/20 13:44:17.146162,0.00,0
0,0.00,13.21,13.38,84.17,15.77,0,10/18/20 13:44:17.200325,0.00,0
0,0.00,13.26,13.44,84.17,15.61,0,10/18/20 13:44:17.254634,0.00,0
0,0.00,13.24,13.38,84.17,15.29,0,10/18/20 13:44:17.308753,0.00,0
0,0.00,13.26,13.44,84.17,15.61,0,10/18/20 13:44:17.367630,0.00,0
0,0.00,13.26,13.44,84.23,15.61,0,10/18/20 13:44:17.426890,0.00,0
0,0.00,13.21,13.44,84.23,15.61,0,10/18/20 13:44:17.481094,0.00,0
0,0.00,13.24,13.38,84.23,15.61,0,10/18/20 13:44:17.535297,0.00,0
0,0.00,13.21,13.44,84.25,15.61,0,10/18/20 13:44:17.590425,0.00,0
0,0.00,13.24,13.38,84.21,15.61,0,10/18/20 13:44:17.645737,0.00,0
